Time (min),Temperature (C),TG (mg),Temperature (Celsius),Exp. Repetition,Lifting,Material
86.5,81.26,8.454,,,,
86.516667,81.41,8.454,,,,
86.533333,81.31,8.455,,,,
86.55,81.39,8.454,,,,
86.566667,81.46,8.453,,,,
86.583333,81.03,8.453,,,,
86.6,80.99,8.454,,,,
86.616667,81.12,8.454,,,,
86.633333,81.05,8.454,,,,
86.65,81.05,8.453,,,,
86.666667,81.06,8.453,,,,
86.683333,81.11,8.454,,,,
86.7,81.09,8.453,,,,
86.716667,81.02,8.453,,,,
86.733333,81.56,8.454,,,,
86.75,81.17,8.455,,,,
86.766667,81.02,8.454,,,,
86.783333,81.36,8.456,,,,
86.8,81.19,8.454,,,,
86.816667,81.27,8.456,,,,
86.833333,81.08,8.455,,,,
86.85,81.31,8.455,,,,
86.866667,81.16,8.455,,,,
86.883333,81.12,8.456,,,,
86.9,80.95,8.452,,,,
86.916667,81.03,8.455,,,,
86.933333,81.12,8.454,,,,
86.95,81.16,8.452,,,,
86.966667,80.91,8.452,,,,
86.983333,81.37,8.456,,,,
87,80.74,8.454,,,,
87.016667,81.36,8.455,,,,
87.033333,81.02,8.453,,,,
87.05,81.37,8.455,,,,
87.066667,80.83,8.452,,,,
87.083333,81.45,8.455,,,,
87.1,81.28,8.454,,,,
87.116667,80.83,8.454,,,,
87.133333,80.78,8.455,,,,
87.15,81.4,8.454,,,,
87.166667,81.33,8.455,,,,
87.183333,81.17,8.455,,,,
87.2,80.84,8.454,,,,
87.216667,81.16,8.454,,,,
87.233333,81.14,8.454,,,,
87.25,81.04,8.455,,,,
87.266667,81.01,8.454,,,,
87.283333,81.03,8.454,,,,
87.3,81.27,8.457,,,,
87.316667,81.17,8.455,,,,
87.333333,81.09,8.453,,,,
87.35,81.04,8.453,,,,
87.366667,81.15,8.456,,,,
87.383333,81.23,8.454,,,,
87.4,81.12,8.453,,,,
87.416667,80.87,8.453,,,,
87.433333,80.66,8.454,,,,
87.45,80.91,8.452,,,,
87.466667,80.96,8.453,,,,
87.483333,81.32,8.455,,,,
87.5,80.79,8.453,,,,
87.516667,80.87,8.453,,,,
87.533333,81.02,8.454,,,,
87.55,80.92,8.454,,,,
87.566667,81.18,8.454,,,,
87.583333,81.04,8.455,,,,
87.6,81.05,8.453,,,,
87.616667,80.96,8.453,,,,
87.633333,81.05,8.453,,,,
87.65,81.13,8.455,,,,
87.666667,80.98,8.454,,,,
87.683333,81.05,8.453,,,,
87.7,81.06,8.453,,,,
87.716667,80.75,8.454,,,,
87.733333,80.97,8.452,,,,
87.75,80.98,8.454,,,,
87.766667,80.91,8.452,,,,
87.783333,80.91,8.454,,,,
87.8,80.53,8.453,,,,
87.816667,81.14,8.453,,,,
87.833333,81.03,8.452,,,,
87.85,81.01,8.454,,,,
87.866667,80.98,8.451,,,,
87.883333,80.6,8.453,,,,
87.9,80.94,8.454,,,,
87.916667,80.94,8.455,,,,
87.933333,80.74,8.453,,,,
87.95,80.78,8.452,,,,
87.966667,81.07,8.455,,,,
87.983333,80.97,8.452,,,,
88,80.7,8.452,,,,
88.016667,80.75,8.453,,,,
88.033333,81.19,8.455,,,,
88.05,81.05,8.452,,,,
88.066667,80.81,8.452,,,,
88.083333,81.13,8.451,,,,
88.1,81.09,8.455,,,,
88.116667,80.83,8.451,,,,
88.133333,80.75,8.453,,,,
88.15,81.1,8.452,,,,
88.166667,81.12,8.455,,,,
88.183333,81.14,8.455,,,,
88.2,80.81,8.452,,,,
88.216667,81.17,8.455,,,,
88.233333,80.9,8.454,,,,
88.25,80.73,8.454,,,,
88.266667,80.44,8.452,,,,
88.283333,81.07,8.453,,,,
88.3,80.97,8.451,,,,
88.316667,80.77,8.452,,,,
88.333333,81.1,8.455,,,,
88.35,80.64,8.452,,,,
88.366667,80.87,8.454,,,,
88.383333,81.08,8.457,,,,
88.4,81.11,8.456,,,,
88.416667,80.93,8.453,,,,
88.433333,81.1,8.453,,,,
88.45,80.99,8.453,,,,
88.466667,80.66,8.451,,,,
88.483333,80.86,8.454,,,,
88.5,80.85,8.454,,,,
88.516667,80.83,8.452,,,,
88.533333,81.01,8.452,,,,
88.55,80.71,8.452,,,,
88.566667,80.84,8.452,,,,
88.583333,80.78,8.452,,,,
88.6,80.7,8.454,,,,
88.616667,80.97,8.454,,,,
88.633333,80.64,8.454,,,,
88.65,80.89,8.454,,,,
88.666667,80.56,8.453,,,,
88.683333,80.73,8.453,,,,
88.7,81,8.454,,,,
88.716667,81.1,8.454,,,,
88.733333,80.6,8.452,,,,
88.75,81.01,8.455,,,,
88.766667,80.94,8.452,,,,
88.783333,80.69,8.451,,,,
88.8,80.82,8.453,,,,
88.816667,81.15,8.455,,,,
88.833333,80.87,8.452,,,,
88.85,80.87,8.452,,,,
88.866667,80.82,8.452,,,,
88.883333,80.49,8.449,,,,
88.9,80.77,8.453,,,,
88.916667,81.07,8.456,,,,
88.933333,80.9,8.454,,,,
88.95,80.88,8.45,,,,
88.966667,80.79,8.453,,,,
88.983333,81.01,8.454,,,,
89,80.81,8.454,,,,
89.016667,80.81,8.454,,,,
89.033333,81.03,8.455,,,,
89.05,80.87,8.453,,,,
89.066667,80.76,8.453,,,,
89.083333,80.69,8.453,,,,
89.1,80.78,8.451,,,,
89.116667,80.68,8.451,,,,
89.133333,80.97,8.454,,,,
89.15,81.03,8.452,,,,
89.166667,80.96,8.455,,,,
89.183333,80.76,8.451,,,,
89.2,81.05,8.454,,,,
89.216667,80.68,8.453,,,,
89.233333,80.62,8.452,,,,
89.25,80.66,8.451,,,,
89.266667,80.95,8.452,,,,
89.283333,80.87,8.453,,,,
89.3,81.03,8.454,,,,
89.316667,80.74,8.453,,,,
89.333333,80.99,8.454,,,,
89.35,80.7,8.452,,,,
89.366667,80.83,8.451,,,,
89.383333,80.99,8.453,,,,
89.4,80.81,8.452,,,,
89.416667,80.65,8.45,,,,
89.433333,81.05,8.453,,,,
89.45,80.62,8.451,,,,
89.466667,80.78,8.451,,,,
89.483333,81.09,8.452,,,,
89.5,80.83,8.454,,,,
89.516667,80.96,8.452,,,,
89.533333,80.96,8.455,,,,
89.55,81.02,8.452,,,,
89.566667,81.12,8.454,,,,
89.583333,80.76,8.454,,,,
89.6,80.85,8.454,,,,
89.616667,80.77,8.453,,,,
89.633333,80.91,8.454,,,,
89.65,80.5,8.453,,,,
89.666667,80.68,8.452,,,,
89.683333,81,8.453,,,,
89.7,81.26,8.455,,,,
89.716667,80.65,8.454,,,,
89.733333,80.6,8.453,,,,
89.75,80.92,8.453,,,,
89.766667,80.77,8.453,,,,
89.783333,81.16,8.453,,,,
89.8,80.75,8.451,,,,
89.816667,80.78,8.454,,,,
89.833333,80.69,8.455,,,,
89.85,80.76,8.454,,,,
89.866667,81.03,8.453,,,,
89.883333,80.78,8.453,,,,
89.9,80.69,8.456,,,,
89.916667,81.01,8.454,,,,
89.933333,80.28,8.452,,,,
89.95,80.89,8.454,,,,
89.966667,81.06,8.452,,,,
89.983333,80.69,8.453,,,,
90,80.56,8.45,,,,
90.016667,81.15,8.455,,,,
90.033333,80.94,8.452,,,,
90.05,81.03,8.454,,,,
90.066667,80.84,8.455,,,,
90.083333,80.92,8.453,,,,
90.1,80.84,8.453,,,,
90.116667,81.2,8.454,,,,
90.133333,80.81,8.451,,,,
90.15,80.74,8.451,,,,
90.166667,80.71,8.453,,,,
90.183333,80.98,8.453,,,,
90.2,81.04,8.454,,,,
90.216667,81.2,8.454,,,,
90.233333,80.94,8.454,,,,
90.25,81.04,8.453,,,,
90.266667,80.66,8.452,,,,
90.283333,80.75,8.452,,,,
90.3,81.12,8.454,,,,
90.316667,80.46,8.451,,,,
90.333333,80.81,8.455,,,,
90.35,81.01,8.453,,,,
90.366667,80.84,8.454,,,,
90.383333,80.87,8.451,,,,
90.4,80.94,8.457,,,,
90.416667,80.62,8.453,,,,
90.433333,81.13,8.453,,,,
90.45,80.77,8.453,,,,
90.466667,80.95,8.453,,,,
90.483333,80.71,8.452,,,,
90.5,80.99,8.451,,,,
90.516667,80.58,8.452,,,,
90.533333,81.28,8.453,,,,
90.55,80.62,8.451,,,,
90.566667,81.02,8.453,,,,
90.583333,81.02,8.455,,,,
90.6,81.06,8.452,,,,
90.616667,81.19,8.454,,,,
90.633333,80.76,8.452,,,,
90.65,80.91,8.454,,,,
90.666667,80.82,8.456,,,,
90.683333,80.72,8.451,,,,
90.7,81.26,8.455,,,,
90.716667,80.64,8.45,,,,
90.733333,80.75,8.453,,,,
90.75,81.09,8.454,,,,
90.766667,80.81,8.452,,,,
90.783333,80.97,8.453,,,,
90.8,81.16,8.453,,,,
90.816667,81.2,8.455,,,,
90.833333,81.03,8.453,,,,
90.85,81,8.452,,,,
90.866667,80.75,8.452,,,,
90.883333,80.71,8.451,,,,
90.9,80.74,8.451,,,,
90.916667,80.65,8.449,,,,
90.933333,80.87,8.452,,,,
90.95,80.86,8.45,,,,
90.966667,81.06,8.453,,,,
90.983333,80.77,8.454,,,,
91,80.94,8.451,,,,
91.016667,80.98,8.453,,,,
91.033333,80.72,8.455,,,,
91.05,80.72,8.451,,,,
91.066667,81.09,8.454,,,,
91.083333,80.94,8.453,,,,
91.1,80.82,8.45,,,,
91.116667,80.93,8.453,,,,
91.133333,80.91,8.451,,,,
91.15,80.69,8.452,,,,
91.166667,81.24,8.453,,,,
91.183333,80.83,8.454,,,,
91.2,80.78,8.453,,,,
91.216667,80.95,8.453,,,,
91.233333,80.74,8.452,,,,
91.25,80.82,8.452,,,,
91.266667,80.89,8.453,,,,
91.283333,80.71,8.452,,,,
91.3,80.78,8.454,,,,
91.316667,80.68,8.451,,,,
91.333333,80.89,8.451,,,,
91.35,81.18,8.453,,,,
91.366667,81.03,8.45,,,,
91.383333,80.97,8.45,,,,
91.4,80.89,8.453,,,,
91.416667,81.13,8.454,,,,
91.433333,80.78,8.452,,,,
91.45,81.11,8.453,,,,
91.466667,80.96,8.453,,,,
91.483333,80.83,8.452,,,,
91.5,80.92,8.452,,,,
91.516667,80.94,8.452,,,,
91.533333,81.07,8.452,,,,
91.55,81.2,8.455,,,,
91.566667,80.91,8.454,,,,
91.583333,81.3,8.456,,,,
91.6,81.07,8.452,,,,
91.616667,80.97,8.453,,,,
91.633333,81.16,8.452,,,,
91.65,80.89,8.451,,,,
91.666667,80.84,8.452,,,,
91.683333,81.06,8.452,,,,
91.7,80.48,8.451,,,,
91.716667,80.92,8.452,,,,
91.733333,80.85,8.451,,,,
91.75,80.81,8.45,,,,
91.766667,80.62,8.453,,,,
91.783333,80.93,8.452,,,,
91.8,80.53,8.451,,,,
91.816667,80.71,8.453,,,,
91.833333,80.63,8.449,,,,
91.85,80.74,8.452,,,,
91.866667,80.98,8.453,,,,
91.883333,80.89,8.453,,,,
91.9,80.88,8.452,,,,
91.916667,80.74,8.451,,,,
91.933333,80.8,8.452,,,,
91.95,80.99,8.451,,,,
91.966667,81.01,8.45,,,,
91.983333,80.94,8.451,,,,
92,80.79,8.453,,,,
92.016667,80.59,8.452,,,,
92.033333,80.94,8.452,,,,
92.05,80.71,8.452,,,,
92.066667,80.78,8.451,,,,
92.083333,80.93,8.452,,,,
92.1,80.94,8.452,,,,
92.116667,81.11,8.455,,,,
92.133333,80.73,8.453,,,,
92.15,80.74,8.45,,,,
92.166667,80.73,8.452,,,,
92.183333,81.13,8.452,,,,
92.2,80.98,8.454,,,,
92.216667,80.69,8.451,,,,
92.233333,80.88,8.451,,,,
92.25,80.78,8.452,,,,
92.266667,80.77,8.452,,,,
92.283333,81.02,8.452,,,,
92.3,80.7,8.45,,,,
92.316667,80.97,8.454,,,,
92.333333,80.98,8.454,,,,
92.35,80.99,8.454,,,,
92.366667,80.89,8.454,,,,
92.383333,80.79,8.453,,,,
92.4,81.04,8.452,,,,
92.416667,80.71,8.452,,,,
92.433333,80.69,8.449,,,,
92.45,80.73,8.451,,,,
92.466667,80.82,8.45,,,,
92.483333,80.94,8.453,,,,
92.5,81.07,8.453,,,,
92.516667,80.76,8.452,,,,
92.533333,80.69,8.451,,,,
92.55,81.13,8.454,,,,
92.566667,80.72,8.453,,,,
92.583333,80.85,8.453,,,,
92.6,80.9,8.454,,,,
92.616667,80.98,8.451,,,,
92.633333,80.64,8.451,,,,
92.65,80.92,8.453,,,,
92.666667,80.94,8.453,,,,
92.683333,81.26,8.454,,,,
92.7,80.74,8.45,,,,
92.716667,80.95,8.45,,,,
92.733333,81.1,8.453,,,,
92.75,80.41,8.451,,,,
92.766667,80.87,8.452,,,,
92.783333,80.95,8.452,,,,
92.8,80.77,8.449,,,,
92.816667,80.68,8.45,,,,
92.833333,80.89,8.451,,,,
92.85,80.84,8.453,,,,
92.866667,81.2,8.455,,,,
92.883333,80.99,8.451,,,,
92.9,80.97,8.452,,,,
92.916667,80.84,8.452,,,,
92.933333,80.78,8.452,,,,
92.95,80.59,8.45,,,,
92.966667,80.45,8.449,,,,
92.983333,81.04,8.453,,,,
93,80.84,8.452,,,,
93.016667,81.13,8.452,,,,
93.033333,80.88,8.452,,,,
93.05,80.86,8.453,,,,
93.066667,80.51,8.451,,,,
93.083333,81.13,8.454,,,,
93.1,80.91,8.453,,,,
93.116667,80.79,8.451,,,,
93.133333,80.7,8.45,,,,
93.15,80.83,8.452,,,,
93.166667,80.68,8.453,,,,
93.183333,80.96,8.453,,,,
93.2,81.06,8.454,,,,
93.216667,80.92,8.452,,,,
93.233333,81.06,8.451,,,,
93.25,80.92,8.453,,,,
93.266667,80.84,8.451,,,,
93.283333,80.96,8.451,,,,
93.3,80.89,8.453,,,,
93.316667,80.73,8.45,,,,
93.333333,80.94,8.451,,,,
93.35,81.18,8.452,,,,
93.366667,80.68,8.452,,,,
93.383333,81.04,8.452,,,,
93.4,80.81,8.452,,,,
93.416667,80.65,8.451,,,,
93.433333,80.77,8.45,,,,
93.45,80.9,8.454,,,,
93.466667,80.7,8.451,,,,
93.483333,81.23,8.455,,,,
93.5,80.79,8.452,,,,
93.516667,80.88,8.451,,,,
93.533333,81.01,8.452,,,,
93.55,80.88,8.453,,,,
93.566667,80.69,8.452,,,,
93.583333,81.34,8.449,,,,
93.6,81.06,8.452,,,,
93.616667,80.94,8.452,,,,
93.633333,80.62,8.451,,,,
93.65,80.76,8.452,,,,
93.666667,80.92,8.45,,,,
93.683333,81.02,8.452,,,,
93.7,80.46,8.449,,,,
93.716667,80.89,8.452,,,,
93.733333,80.79,8.451,,,,
93.75,80.89,8.451,,,,
93.766667,80.78,8.451,,,,
93.783333,80.93,8.451,,,,
93.8,80.6,8.451,,,,
93.816667,80.8,8.451,,,,
93.833333,80.66,8.455,,,,
93.85,80.87,8.45,,,,
93.866667,80.24,8.45,,,,
93.883333,80.95,8.451,,,,
93.9,80.86,8.453,,,,
93.916667,80.65,8.45,,,,
93.933333,80.83,8.451,,,,
93.95,80.72,8.451,,,,
93.966667,80.86,8.45,,,,
93.983333,80.83,8.451,,,,
94,80.92,8.45,,,,
94.016667,80.58,8.449,,,,
94.033333,80.84,8.451,,,,
94.05,80.66,8.451,,,,
94.066667,81,8.452,,,,
94.083333,80.93,8.451,,,,
94.1,80.98,8.451,,,,
94.116667,80.86,8.451,,,,
94.133333,80.97,8.452,,,,
94.15,81.16,8.453,,,,
94.166667,80.92,8.451,,,,
94.183333,80.74,8.45,,,,
94.2,80.84,8.449,,,,
94.216667,80.77,8.45,,,,
94.233333,80.99,8.451,,,,
94.25,80.97,8.453,,,,
94.266667,80.55,8.449,,,,
94.283333,80.99,8.453,,,,
94.3,80.93,8.453,,,,
94.316667,80.73,8.45,,,,
94.333333,80.69,8.45,,,,
94.35,80.97,8.453,,,,
94.366667,80.72,8.45,,,,
94.383333,81.02,8.452,,,,
94.4,81.3,8.451,,,,
94.416667,80.74,8.451,,,,
94.433333,80.62,8.45,,,,
94.45,80.85,8.453,,,,
94.466667,81.01,8.452,,,,
94.483333,80.79,8.45,,,,
94.5,81.17,8.451,,,,
94.516667,80.99,8.453,,,,
94.533333,80.76,8.451,,,,
94.55,81.09,8.45,,,,
94.566667,80.95,8.452,,,,
94.583333,80.87,8.453,,,,
94.6,80.8,8.451,,,,
94.616667,81.15,8.451,,,,
94.633333,80.87,8.45,,,,
94.65,80.95,8.453,,,,
94.666667,81.02,8.451,,,,
94.683333,81.05,8.451,,,,
94.7,80.96,8.452,,,,
94.716667,81.02,8.451,,,,
94.733333,80.75,8.451,,,,
94.75,80.94,8.451,,,,
94.766667,81.11,8.451,,,,
94.783333,80.52,8.449,,,,
94.8,80.59,8.451,,,,
94.816667,81.09,8.451,,,,
94.833333,80.81,8.451,,,,
94.85,80.78,8.45,,,,
94.866667,81.34,8.453,,,,
94.883333,80.98,8.452,,,,
94.9,80.96,8.452,,,,
94.916667,81.11,8.453,,,,
94.933333,81.12,8.451,,,,
94.95,80.87,8.451,,,,
94.966667,80.62,8.45,,,,
94.983333,80.83,8.452,,,,
95,80.74,8.452,,,,
